sub;k;k_id;k_wm;k_gm;k_csf;k_skl;k_sft;p;p_id;p_x;p_y;v;e;e_x;e_y;e_z;e_r;e_t;j;j_x;j_y;j_z;j_r;j_t
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;reference;0;0;0;77.29643836036124;223.51774143559965;194.55617161191884;90.51871497821469;33.27770971603793;99.9547102212663;184.3867567402502;98.37793639781016;85.23602488052872;40.40446889201046;14.838347066360695;43.64516514472131;81.42866909180677
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;anterior;1;0;1;77.36927051635924;227.98928148796548;195.4850622590369;73.99326179055976;69.26851945193975;107.44220362876392;183.11550069063557;100.35075035931011;85.50967523888812;32.990056154653765;31.16676885840881;46.5787764708258;81.13056756219522
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;central;2;1;0;72.1810168902074;182.1668521036734;141.3194692892208;91.63173588785538;47.24232283983073;79.42007344996098;152.15753182392493;80.15817928498036;61.750912900125826;40.88361599265334;20.806027751262775;34.874227535303724;67.01570986414795
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;lateral;3;-1;0;80.39274248965593;256.74820711077655;231.5738971582099;80.8822811634416;45.60984539574608;118.4517466400954;208.35761948509406;113.05896247852756;101.53704849031385;36.11175034510346;20.562369385902777;51.4935658008688;92.23084526603918
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;posterior;4;0;-1;79.81160656642112;234.34140028707915;221.94373607731535;47.00301062509656;35.39908704942029;112.81331987361305;186.70157012146274;103.04477062414018;97.31382530819968;20.937423340195654;15.929889781819115;48.94034802261221;82.53912074271231
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;reference;0;0;0;25.39845356150925;279.9405269688013;174.6286846783985;159.4457755339058;100.10713009509274;125.40376681223658;231.6955086748796;106.99144195418296;66.1296228265415;61.80535344647457;37.98513704999771;47.664932325950105;88.73338335080923
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;anterior;1;0;1;24.02840715384754;220.39497099490987;152.76092736019345;133.32429721737722;56.27186474277016;98.02838274720729;183.16765076646055;83.92367035443498;57.58965598596074;51.50830006982682;21.42359488742386;36.876216900196944;70.1274294859647
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;central;2;1;0;23.669812585567882;251.06587842723465;115.45161387644102;153.36940069813468;119.84308820836208;112.61034920487074;207.18795221007738;96.07097873981404;43.68762154862838;59.38067109825112;45.649757219583655;42.798324954949415;79.44019281866619
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;lateral;3;-1;0;26.32212034995891;297.9413359667401;218.13062697915876;151.73980321204797;83.34747737620222;133.94465614643534;246.17276465753534;113.75872226072072;82.71956818480012;58.85007070180518;31.655834922928943;50.80215660376989;94.26718225001282
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;posterior;4;0;-1;25.568495485670734;246.93805598638914;194.40680814191796;102.2391654933508;74.11000178078818;112.11535017056718;203.31183430245477;94.02509224738486;73.64811086080424;39.63514067679801;28.09738163414843;42.58947740386877;77.50975964844027
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;reference;0;0;0;16.8694380411565;154.88391101329373;91.72475575669168;87.09557565686966;57.01305476281233;71.50063679094679;126.62394541433575;160.89240654940807;94.99541847937834;91.85051081672303;58.25495360524115;73.46837265011318;132.19035695156373
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;anterior;1;0;1;16.041471816919813;124.1297275690693;82.02363647829198;73.0670571190659;36.89225538383177;56.895121104439184;101.78235461340815;128.40461313361828;84.3433698044612;77.19427935174346;37.58289617781887;57.81041845028941;106.2225608785575
