sub;k;k_id;k_wm;k_gm;k_csf;k_skl;k_sft;p;p_id;e;e_r;e_t
4;reference;0;2.167000025510788e-01;0.4659999907016754;1.7100000381469729;0.0160000007599592;0.4137000143527984;reference;0;244.32124954695087;98.91729783405067;209.04954293642635
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469729;0.0160000007599592;0.4137000143527984;anterior;1;240.10056122468234;94.4614773265723;206.97369184218493
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469729;0.0160000007599592;0.4137000143527984;central;2;234.23812508316308;101.38941797566183;196.1679025802706
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469729;0.0160000007599592;0.4137000143527984;lateral;3;250.12595783018313;94.96009719668312;217.6693702833778
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469729;0.0160000007599592;0.4137000143527984;posterior;4;249.14013575400574;102.97542461886232;211.8927570355748
4;halton_1;1;0.14575625155625155;0.25274958274958276;1.6970937070937069;0.03828485688485689;0.23232730132730134;reference;0;297.0088191113124;122.10659572758756;250.67382431898076
4;halton_1;1;0.14575625155625155;0.25274958274958276;1.6970937070937069;0.03828485688485689;0.23232730132730134;anterior;1;293.5775105437798;117.3828573371821;250.8552483088255
4;halton_1;1;0.14575625155625155;0.25274958274958276;1.6970937070937069;0.03828485688485689;0.23232730132730134;central;2;290.97482968368377;122.94429779210049;243.89904438108383
4;halton_1;1;0.14575625155625155;0.25274958274958276;1.6970937070937069;0.03828485688485689;0.23232730132730134;lateral;3;295.78573873123344;119.25046279586077;251.07789342909405
4;halton_1;1;0.14575625155625155;0.25274958274958276;1.6970937070937069;0.03828485688485689;0.23232730132730134;posterior;4;292.8975758260668;123.00769469489558;245.11883193051355
4;halton_2;2;0.3291240895240895;0.46883039883039884;1.8496551996551995;0.046267125667125666;0.2876996606996607;reference;0;218.5918145044493;89.84331162142264;186.59146741798202
4;halton_2;2;0.3291240895240895;0.46883039883039884;1.8496551996551995;0.046267125667125666;0.2876996606996607;anterior;1;212.03666096130652;84.45918871096787;182.3913608138837
4;halton_2;2;0.3291240895240895;0.46883039883039884;1.8496551996551995;0.046267125667125666;0.2876996606996607;central;2;209.2511499683334;91.37209122764901;175.6355973071574
4;halton_2;2;0.3291240895240895;0.46883039883039884;1.8496551996551995;0.046267125667125666;0.2876996606996607;lateral;3;225.69889457130068;86.83974937499669;195.26036448090053
4;halton_2;2;0.3291240895240895;0.46883039883039884;1.8496551996551995;0.046267125667125666;0.2876996606996607;posterior;4;226.65279552872664;94.36796302726896;192.93748082677467
4;halton_3;3;0.23464379964379967;0.6878104478104479;2.0570493770493767;0.01909069609069609;0.33269362869362873;reference;0;293.3957603796683;122.50653304496844;248.82099853617328
4;halton_3;3;0.23464379964379967;0.6878104478104479;2.0570493770493767;0.01909069609069609;0.33269362869362873;anterior;1;286.2990267176471;119.42417375915433;242.89299286399321
4;halton_3;3;0.23464379964379967;0.6878104478104479;2.0570493770493767;0.01909069609069609;0.33269362869362873;central;2;290.33228087767617;127.12182064769112;242.2788444616803
4;halton_3;3;0.23464379964379967;0.6878104478104479;2.0570493770493767;0.01909069609069609;0.33269362869362873;lateral;3;289.33463200922887;116.22010270026584;248.0502554340067
4;halton_3;3;0.23464379964379967;0.6878104478104479;2.0570493770493767;0.01909069609069609;0.33269362869362873;posterior;4;294.260147307095;121.6670146447576;250.28622010915683
4;halton_4;4;0.4949966265966266;0.33534518534518537;1.37016781016781;0.02227782427782428;0.3728841308841309;reference;0;324.9987506663397;142.77871181656215;272.56055797251776
4;halton_4;4;0.4949966265966266;0.33534518534518537;1.37016781016781;0.02227782427782428;0.3728841308841309;anterior;1;320.98399746154433;136.01529745236385;272.0575301232465
4;halton_4;4;0.4949966265966266;0.33534518534518537;1.37016781016781;0.02227782427782428;0.3728841308841309;central;2;320.70924188887375;150.77433740904428;263.739708058727
4;halton_4;4;0.4949966265966266;0.33534518534518537;1.37016781016781;0.02227782427782428;0.3728841308841309;lateral;3;320.4690929084489;131.82833618516855;272.15241378787994
4;halton_4;4;0.4949966265966266;0.33534518534518537;1.37016781016781;0.02227782427782428;0.3728841308841309;posterior;4;316.9314359751968;140.25660456734425;264.6579743473222
4;halton_5;5;0.08014905954905956;0.5333437533437533;1.5744800744800744;0.025653630453630453;0.41102722202722203;reference;0;278.59643055487135;117.65885874681578;236.19695845225291
4;halton_5;5;0.08014905954905956;0.5333437533437533;1.5744800744800744;0.025653630453630453;0.41102722202722203;anterior;1;278.3149647158871;115.76015812406895;237.5001007865674
4;halton_5;5;0.08014905954905956;0.5333437533437533;1.5744800744800744;0.025653630453630453;0.41102722202722203;central;2;277.1148141010957;127.17348236681926;228.0221153549849
4;halton_5;5;0.08014905954905956;0.5333437533437533;1.5744800744800744;0.025653630453630453;0.41102722202722203;lateral;3;277.25468603761806;108.2013400257734;239.24505740303093
4;halton_5;5;0.08014905954905956;0.5333437533437533;1.5744800744800744;0.025653630453630453;0.41102722202722203;posterior;4;275.2002446941903;116.24465732359835;232.92307224111624
4;halton_6;6;0.2679438325438325;0.8176710176710178;1.7266278266278265;0.029367697167697167;0.4490466440466441;reference;0;295.83714339543235;130.543213391067;245.89790745107015
4;halton_6;6;0.2679438325438325;0.8176710176710178;1.7266278266278265;0.029367697167697167;0.4490466440466441;anterior;1;291.33319956450504;126.98296854921072;243.05344605385767
4;halton_6;6;0.2679438325438325;0.8176710176710178;1.7266278266278265;0.029367697167697167;0.4490466440466441;central;2;291.98186489213043;134.66797279700808;237.88080309391603
4;halton_6;6;0.2679438325438325;0.8176710176710178;1.7266278266278265;0.029367697167697167;0.4490466440466441;lateral;3;294.17209237481745;124.40182686251975;247.95067016382782
4;halton_6;6;0.2679438325438325;0.8176710176710178;1.7266278266278265;0.029367697167697167;0.4490466440466441;posterior;4;289.6820754028948;126.31557394428874;242.1175301884131
4;halton_7;7;0.18004543124543126;0.17957708957708957;1.8835592635592633;0.03368349368349369;0.48881117481117486;reference;0;352.4523708085865;140.20645825031485;299.34655241699517
4;halton_7;7;0.18004543124543126;0.17957708957708957;1.8835592635592633;0.03368349368349369;0.48881117481117486;anterior;1;346.71838420640194;133.93352633462294;296.8103751238286
4;halton_7;7;0.18004543124543126;0.17957708957708957;1.8835592635592633;0.03368349368349369;0.48881117481117486;central;2;358.58892372581636;152.02155558881907;299.4964856063584
4;halton_7;7;0.18004543124543126;0.17957708957708957;1.8835592635592633;0.03368349368349369;0.48881117481117486;lateral;3;334.98176981885604;127.91356956954623;287.5851816870422
4;halton_7;7;0.18004543124543126;0.17957708957708957;1.8835592635592633;0.03368349368349369;0.48881117481117486;posterior;4;353.5441984382849;144.67066974247916;298.1124313497415
4;halton_8;8;0.3737072535072535;0.42622396622396624;2.1235830635830633;0.039187451587451586;0.5328903838903839;reference;0;381.55060147137266;166.14070716001382;315.92482182584337
4;halton_8;8;0.3737072535072535;0.42622396622396624;2.1235830635830633;0.039187451587451586;0.5328903838903839;anterior;1;370.53403887840255;156.3076071475119;311.04479679588235
4;halton_8;8;0.3737072535072535;0.42622396622396624;2.1235830635830633;0.039187451587451586;0.5328903838903839;central;2;397.25209605034314;179.70915389048974;322.41718557382967
4;halton_8;8;0.3737072535072535;0.42622396622396624;2.1235830635830633;0.039187451587451586;0.5328903838903839;lateral;3;359.7968462408476;147.33598367280132;304.7039974089327
4;halton_8;8;0.3737072535072535;0.42622396622396624;2.1235830635830633;0.039187451587451586;0.5328903838903839;posterior;4;374.2858255506498;163.8532433621541;310.1264360740064
4;halton_9;9;0.13372995592995593;0.6291196591196591;1.4215969515969515;0.04795162915162915;0.5862133692133693;reference;0;285.85838654022115;111.15576464019006;246.51955157130337
4;halton_9;9;0.13372995592995593;0.6291196591196591;1.4215969515969515;0.04795162915162915;0.5862133692133693;anterior;1;283.47612410823757;107.39062269492662;246.1072571512676
4;halton_9;9;0.13372995592995593;0.6291196591196591;1.4215969515969515;0.04795162915162915;0.5862133692133693;central;2;286.14837244265215;118.8561155082966;241.7539591687827
4;halton_9;9;0.13372995592995593;0.6291196591196591;1.4215969515969515;0.04795162915162915;0.5862133692133693;lateral;3;280.58525513275436;103.57314679086973;245.54275347374508
4;halton_9;9;0.13372995592995593;0.6291196591196591;1.4215969515969515;0.04795162915162915;0.5862133692133693;posterior;4;283.9973424308933;111.95432042271446;244.01060707245054
4;halton_10;10;0.31595211295211295;0.2826649426649427;1.6064860664860663;0.01953944373944374;0.6635576095576096;reference;0;262.6775635894144;103.93121006691554;226.14624400845497
4;halton_10;10;0.31595211295211295;0.2826649426649427;1.6064860664860663;0.01953944373944374;0.6635576095576096;anterior;1;260.21608632694944;98.72426655607342;226.74152546522686
4;halton_10;10;0.31595211295211295;0.2826649426649427;1.6064860664860663;0.01953944373944374;0.6635576095576096;central;2;253.0011557012822;103.18633303738423;215.21896187658334
4;halton_10;10;0.31595211295211295;0.2826649426649427;1.6064860664860663;0.01953944373944374;0.6635576095576096;lateral;3;267.6257482884741;102.59867324161664;232.76335594625914
4;halton_10;10;0.31595211295211295;0.2826649426649427;1.6064860664860663;0.01953944373944374;0.6635576095576096;posterior;4;259.8801229325007;105.42477157066597;221.96199024797107
4;halton_11;11;0.22375573095573098;0.4900818000818001;1.7563280463280462;0.022745269745269747;0.1584987974987975;reference;0;229.86665544956;92.22076654353066;197.29782452210065
4;halton_11;11;0.22375573095573098;0.4900818000818001;1.7563280463280462;0.022745269745269747;0.1584987974987975;anterior;1;224.917009318639;86.669875300507;195.5624561691402
4;halton_11;11;0.22375573095573098;0.4900818000818001;1.7563280463280462;0.022745269745269747;0.1584987974987975;central;2;222.27579891476728;94.11696296160507;188.70795417316063
4;halton_11;11;0.22375573095573098;0.4900818000818001;1.7563280463280462;0.022745269745269747;0.1584987974987975;lateral;3;232.12504888150153;88.81265321492737;200.31281231260797
4;halton_11;11;0.22375573095573098;0.4900818000818001;1.7563280463280462;0.022745269745269747;0.1584987974987975;posterior;4;233.35769644370407;96.8398884852056;197.71363862005617
