sub;k;k_id;k_wm;k_gm;k_csf;k_skl;k_sft;p;p_id;p_x;p_y;v;e;e_x;e_y;e_z;e_r;e_t;j;j_x;j_y;j_z;j_r;j_t
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;reference;0;0;0;73.79698851600867;264.83999274775994;239.8784703947853;80.99353918057668;60.18993253358736;111.62582768258522;221.2448011196727;121.88088386138188;109.66138881562624;40.33263079482656;26.574556845981782;50.05616784019146;102.67386299833325
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;anterior;1;0;1;75.336332606224;263.8059418810088;246.7630191031629;47.927246638324355;67.58542286538479;101.96731406799432;227.37126848323365;120.5038346847506;112.53983827639456;23.870938995229224;29.56604746200605;44.62647753433028;105.05110988954817
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;central;2;1;0;69.58258698583447;237.51259522517427;202.12723716714456;76.27088834965707;86.81164269665645;111.4491388313944;191.0445212790117;109.2615249603626;91.99509136079546;38.35399494588392;38.831827465871115;50.61165083692775;88.39361886465555
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;lateral;3;-1;0;76.10562215328535;281.4761121303282;262.6005823972075;80.24260242616306;41.40725851924274;109.17978959119921;241.74878815819474;129.6974591311862;120.36752547206011;39.637595924067135;18.402278897372785;48.79220481929204;112.4759720681288
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;posterior;4;0;-1;73.35854086331733;255.44670381989926;231.41989793623466;92.86645348948761;34.21387294212929;104.31418681100047;216.02656959052914;118.0374840161535;106.07159344686403;45.599042022072226;15.219377284429624;47.06877406786206;100.67675216691264
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;reference;0;0;0;24.94335028940096;349.2501380165378;286.1895820991182;148.34464562213245;105.29861366560371;175.82754974177732;273.95679582156566;135.215341165205;108.61444640829859;63.219217472712685;38.75050890814385;67.88041166441019;106.08195858232912
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;anterior;1;0;1;24.431239577930373;337.3613697349462;293.4695308506888;85.36126495724416;122.29597487179029;146.98458412922378;281.1742822739523;128.96076528453716;111.16884267044912;36.81885768152862;45.13676383499389;54.98987666528301;108.28716609330388
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;central;2;1;0;23.98264959923315;312.30759467209026;225.5841228697035;135.3884777220554;150.9013159045952;178.90872263513174;232.03641218040931;120.99421713851532;84.43357335426003;58.214422777825604;57.91039721992919;70.08043557957853;89.44134465076056
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;lateral;3;-1;0;25.232746047647282;374.7385498180556;326.0028570132402;149.65651488660023;71.3146864314059;166.7071790996809;307.4698713461991;145.3894435611638;124.73138871102766;63.29491982943345;25.959639531166335;63.95644926409945;119.79805611654649
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;posterior;4;0;-1;24.5640902397244;328.67808687648585;264.40537008774805;170.8799086067292;59.57592706656904;165.41847748008658;258.28000298287003;128.17699298749434;100.79040169127416;71.50096237920336;21.436299828907224;64.22021092636209;100.80421757198147
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;reference;0;0;0;16.909118543517398;209.64679024036798;173.2284639384772;86.7487302511068;55.20055253136061;102.13899012986013;166.8407275728951;198.1509366120769;159.80165087963283;95.36591102449974;46.10816820421978;95.77411614611594;158.38353752002226
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;anterior;1;0;1;16.530084045332078;200.063173960446;174.26015955796203;51.65156194198549;64.74757225686099;85.75877716623083;167.9673962853516;185.42086444696588;160.70098188547405;54.55565051252563;55.4191139429969;76.11995417600576;157.98736367397788
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;central;2;1;0;16.31349550093832;186.1365308117368;137.49200850725174;78.979476409133;81.59502933469128;104.10849878832556;140.31421040728443;175.29556126621358;123.4235632391659;87.58592576767508;75.61409532043731;99.3924253472487;131.36787614995444
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;lateral;3;-1;0;17.066176211488852;225.79635027055832;195.96279978532706;87.77694567507963;42.571369144529875;96.97609518537902;187.31936691507426;215.1281229226618;183.65869235491735;95.67212608453214;35.19340877592746;89.80519439329682;180.47658635412375
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;posterior;4;0;-1;16.662433251010444;200.2767122533308;162.39341758091845;99.34379794462515;34.022359654676116;96.02479807242638;160.63873518819392;192.41620699137079;151.04635656029586;108.43447937323572;26.7643537962256;91.05418870722545;155.312034925597
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;reference;0;0;0;18.262414119569172;109.63192756869847;97.27447446799741;35.61742841344273;23.484738158861035;46.099886512706505;91.68492415750215;155.311272688887;136.9497411481667;58.82834072333356;26.828333858918647;62.06256749963641;132.1088029166219
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;anterior;1;0;1;18.463559403836012;107.98378689518198;98.81612864713193;23.369441836080682;26.113513129026416;41.69417305168949;92.95013143465096;150.86265988768014;139.1257460427332;35.2989220494589;30.36190700793064;53.00447645535675;132.95787785428524
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;central;2;1;0;17.220361378926587;96.18210676577009;80.78116656392015;32.461175048894304;31.321119327720673;45.59421818239687;77.77576970511491;134.86180806622224;111.44592342436951;54.08024726110764;40.317607004392265;62.59036707627197;110.16103595668417
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;lateral;3;-1;0;18.785784442421583;118.14451067647181;107.32650898965487;36.2423711826955;21.550213331346466;45.12190768021372;101.32169794895317;169.24061689854767;153.06278643319246;59.255370501700945;26.09287440192815;59.77856822360347;148.2155763447469
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;posterior;4;0;-1;18.097950924821248;106.94251161992672;94.24744843140024;40.26174613372348;18.248388350632716;43.33548466611005;90.44024890817744;154.1822355617145;133.98945186451735;67.17114552014793;21.59376687019545;59.12345733710773;132.80491662676468
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;reference;0;0;0;41.834611423223855;409.0170723246583;336.5012500460049;172.32089360870128;129.64439648773143;206.39108606392602;320.26626506743327;281.93898643448745;228.6496813617238;126.55277308195062;86.54893311453802;141.6974959934938;221.03303652954543
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;anterior;1;0;1;41.07185008335943;383.9038570609132;336.1680297108699;92.19321783185859;143.8402675447622;165.2742613909332;320.0449145050642;262.0714104003548;227.75886959858846;69.55024687408665;95.62858612023524;110.74120051455712;219.9497104070058
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;central;2;1;0;40.99540450825908;381.7482760466195;277.01165819842333;166.00231548716405;186.88070141477198;218.15082643243952;283.37473339151563;263.8871295531311;187.13020926797725;122.98918298322214;127.62457652483758;151.7712288851753;195.40048443344364
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;lateral;3;-1;0;41.9764243530102;423.7341389862444;370.8330744221667;167.32694934643717;84.5798336607161;189.8167695116948;346.7891117361188;291.83782199524376;252.7672009594948;122.04004156409789;56.747646360676846;129.2843720016276;239.80679845590078
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;posterior;4;0;-1;41.51597082205965;387.8895418497197;315.78632551363836;199.52828962719903;71.82144048828131;195.03628759880897;304.96831320577496;268.13471377234816;215.0255518265996;143.8704013588827;48.25556317294175;134.09045749329795;211.16823715185245
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;reference;0;0;0;25.700409012725714;271.03508140570636;220.62695496173268;123.35267826201645;79.10079099648738;141.49107680644198;211.42263605691733;325.3311829432191;259.87138340331944;159.60543529364907;92.06255183600692;169.71994132412695;253.60034229569527
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;anterior;1;0;1;25.199504464445823;254.0108487577021;222.00130963999743;68.16044388742715;88.81215226250218;112.29851415513971;212.40485091891333;301.72387728184333;261.75220818364795;88.87493946505998;103.70001334958357;131.24879549802145;253.79283732309227
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;central;2;1;0;24.99367665858513;250.0009926579535;178.29362028234775;119.45418961884747;116.55443996051389;148.92975967054815;182.39910127339584;300.4733146562566;207.18324267201953;154.82948190149872;140.37108322209025;179.76154597721194;218.3223752015534
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;lateral;3;-1;0;25.850570990069404;282.8096697354494;245.50414634955774;118.88290314007565;48.341911561824034;128.86649863989254;231.96477624679554;339.9683808262937;291.47225921572135;153.64773834408504;53.26560964863134;153.61982041175398;279.6230356889022
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;posterior;4;0;-1;25.425453469596075;258.5671797914616;206.90150524039504;140.1268099503245;41.856543019449326;133.9571439179394;202.45703083026217;312.46468953694284;244.68820669265637;179.85230873163084;46.22978351938874;161.57114028113872;244.59037573841718
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;reference;0;0;0;17.41846888469485;180.25180499818316;148.09791115393122;78.58291694433447;49.52791287388261;91.35728150194365;142.11892328994622;318.7182147774308;256.0163820174883;155.14171082611225;82.08271707733357;161.09109744676087;251.6119660478946
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;anterior;1;0;1;17.071963107111145;169.35344198737866;148.22338840648672;44.2521809116009;56.488972989213586;73.4637972178644;142.1517946764386;295.1145558611122;256.4491922985837;86.67276573528014;94.73170389258763;124.72229588792486;250.17359430991553
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;central;2;1;0;16.933112687006133;164.70858377705198;119.72861844732101;75.05014627460045;74.16118244818814;95.564174447848;122.0851189744855;291.33029787157164;203.0174236250929;148.7045483054329;130.85920718084606;170.3309418194153;214.87768761616115
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;lateral;3;-1;0;17.521538324105535;189.48115232765326;164.86029397731167;76.64717321757861;32.709637218923945;83.87857435385057;156.4371146345645;336.19596429553087;288.2109329932266;150.81411933478643;50.93467366810141;146.40215449943082;279.3224214608388
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;posterior;4;0;-1;17.225749796902242;172.68783310619565;139.61019672932156;89.74631970693449;27.41175560441531;86.36613689743356;137.01970797773305;308.61771758820504;242.81195743655266;175.52198063946233;42.022070538683714;153.48238457341427;245.45791227291474
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;reference;0;0;0;19.65705968235112;330.5082794935332;268.69064384954197;129.27217544037777;130.00427294831718;172.13808116846948;254.6147714713987;108.2644261986089;86.37885519688628;45.83092894354633;41.305077552326004;57.791776079798964;82.80255347773115
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;anterior;1;0;1;19.31256936411741;326.96133833357794;281.25980449528737;68.4219263558909;142.83157507309232;143.50112481476518;269.71629755592534;105.48482740178844;89.8656823873081;25.671245543302042;44.726230515792984;47.654486718908075;86.80446082696854
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;central;2;1;0;18.833231395347372;303.0304426775685;216.102841845059;121.49517983946217;165.3232819549091;173.26117174073408;222.74896584049574;99.75313371482684;69.2861736720924;43.807413218632696;53.4521378439613;59.15381207109795;72.18750171448649
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;lateral;3;-1;0;19.935290851546736;345.7997558746359;302.2341179690128;127.20685003595264;91.30978604147947;162.79806287948963;278.06900241377747;112.89159340876076;97.27063662605671;44.47259834864385;28.61401711293384;53.88841683118454;90.5759984281607
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;posterior;4;0;-1;19.413827373639965;300.06609983883334;240.87245148946963;151.25174907945006;79.95807396089334;162.5243375457116;227.95889068474975;98.99353685517538;77.90665464897153;52.06449871877809;25.554275817093327;54.23217703709536;74.8483182853404
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;reference;0;0;0;13.71893513114896;189.17136267341124;154.07264848031514;85.45394740634694;61.920622622075584;100.23959191296667;145.9364280148339;192.5187988390981;155.54911913063472;89.61034071702795;62.281247137682925;101.47938065707987;148.69745731829548
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;anterior;1;0;1;13.454216572928582;181.13956858129237;158.27074445474898;47.33476446340094;69.38180873616831;81.41287771322935;150.00535016609038;183.63236617363845;159.73246516472844;50.5298107189013;69.825981742387;81.56463354415142;152.6973588485845
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;central;2;1;0;13.205770393796115;172.96919113730544;123.11066381403879;81.59557395830372;85.93347573396034;103.67239435807718;125.09846983782322;176.27362151755582;123.85178577289524;85.8006461235474;87.31058519956976;105.57277677085696;127.50577361455035
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;lateral;3;-1;0;13.872294524033746;198.8451309755682;173.5386008090044;83.17913282463151;38.10304660115189;92.96412180555065;161.53164209186957;202.2957125465403;175.56540927833504;87.03599837976427;37.7810647069021;93.91220630907476;164.6839427077503
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;posterior;4;0;-1;13.544427800095745;177.29577235147465;141.90150929023943;96.89045593721002;33.58142613140729;94.40137281606465;136.63348340979144;180.63301612130988;143.34537561140067;100.77488213189076;33.409576639399994;95.76515964599179;139.27942692260734
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;reference;0;0;0;25.363152225812275;228.1686791754844;183.731232586515;108.1821811179739;69.3320833470961;122.0354196597881;176.25238283562402;355.65485415763004;282.3551860719001;176.45965039934538;106.82819405705976;190.26221834118004;274.2801121866321
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;anterior;1;0;1;24.912883558745687;210.86878383153493;184.01162065515717;56.30782514117679;77.55949806329735;93.74047547606236;176.275704158954;326.36597861211175;283.0450484152619;92.88862609358098;119.44159972662207;143.573311748198;273.70922616192655
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;central;2;1;0;24.929281608407276;214.5700949198349;149.46407504090504;107.08148047263165;103.1708899770715;131.10248305144182;154.11812791153608;334.8749884784817;227.62048448444688;174.75825449180013;161.5910094500665;205.0554063217551;239.8207531738476
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;lateral;3;-1;0;25.4119771110066;234.62022527420896;202.82103711741675;102.30949220847253;40.6513572540609;109.50020786670875;191.31639749973414;365.8614996679849;313.2940298183217;166.83941115681304;60.489440517456174;170.19599179578617;298.45381754876905
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;posterior;4;0;-1;25.16071993603285;217.83075765492597;171.56282979421508;123.70191930906681;35.39593140200474;116.3416205389294;168.40472892277322;340.8647633740534;264.2655646406024;200.60321473462915;52.88018607737845;182.09128891989076;263.0429951795806
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;reference;0;0;0;31.169816518733537;290.7366484907445;248.14778857601374;107.7300990810755;99.3487577831779;143.22753084064374;230.37981823302377;176.7200828452512;149.77566404155937;67.88327823576319;59.18203652593266;87.27081161297512;140.2201412241702
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;anterior;1;0;1;31.04219844856535;283.0937280528937;254.1322522763028;55.507950089552246;106.62383921357144;118.99226418437665;237.25996322187567;170.96090665126735;152.9027613371092;36.319414756265175;63.07648211328619;71.94110813476361;143.77460645517743
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;central;2;1;0;29.97074329445121;270.36837310338456;207.77128243861267;105.64937039342031;132.1076400069348;148.2050804101162;204.05844665805736;164.83364395812177;125.46086264462517;67.15759089829992;79.48969327003124;91.22576867033109;124.17123914199827
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;lateral;3;-1;0;31.6528914099836;300.4977831393051;271.43036296349294;102.9809439228162;66.65942905854455;133.8304449235501;247.59928557629507;182.27557106246667;163.74930716961265;64.43182023745803;39.60171476719454;80.95838941071312;150.65833384259687
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;posterior;4;0;-1;30.935955094235887;271.4476013695936;231.98614026628024;123.83257784198726;57.26712536223842;134.83384471933906;215.47439795330874;165.2282931945188;140.2057156894341;76.8389663904646;34.349371382506845;81.91029551840411;131.41491023877083
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;reference;0;0;0;24.76581274326068;262.7103961764443;221.63764497332545;91.2697443537853;72.16483880618756;114.1530827851542;216.809801692665;205.79933017613348;170.3143318743511;89.34905534977788;46.189438340116126;81.77630391117172;174.81136937847984
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;anterior;1;0;1;24.284602299960984;252.06222929121247;218.43015822710362;63.72993992819533;78.76451534424318;102.9726374610246;213.92425987709004;191.72249559865134;167.5023318815682;52.77356587067824;51.27924944232794;67.56501458041915;169.53025211447607
