sub;k;k_id;k_wm;k_gm;k_csf;k_skl;k_sft;p;p_id;p_x;p_y;v;e;e_x;e_y;e_z;e_r;e_t;j;j_x;j_y;j_z;j_r;j_t
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;reference;0;0;0;75.23905502213421;244.3212495469515;234.72883436036577;30.229352048132952;39.39396472361832;98.91729783405147;209.04954293642714;118.3469297897459;113.10688046083571;15.893576668391377;19.632535779446137;47.40422910847602;101.50359039706528
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;anterior;1;0;1;75.05375582141386;240.100561224683;227.96575915156922;44.351268467982415;37.55353073131371;94.4614773265731;206.97369184218599;116.47680492259431;109.991006772014;22.666685560886137;18.84570027265834;45.39295944944549;100.5825275415539
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;central;2;1;0;74.80661120585812;234.23812508316365;217.65575374974338;31.507366381161287;59.87575792796858;101.38941797566262;196.16790258027137;113.74665420639178;105.20360018708388;16.736468128514968;28.440837799316274;48.65132893639759;95.50570576936488
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;lateral;3;-1;0;75.37271385282587;250.1259578301838;242.78548229428998;30.167263958649308;35.159595167782705;94.96009719668412;217.66937028337895;120.8394835695033;116.63848011335045;15.608804534563665;18.27200959325865;45.40326614231108;105.43504202153034
4;reference;0;0.2167000025510788;0.4659999907016754;1.7100000381469727;0.01600000075995922;0.41370001435279846;posterior;4;0;-1;75.25240342875648;249.1401357540065;237.36994908844494;38.570630921043595;40.439929568392934;102.97542461886316;211.8927570355757;120.33868378804868;114.200304928965;19.048074153994758;20.0265982150518;49.13277781523751;102.68148271765185
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;reference;0;0;0;27.438852122980855;297.6077322422388;269.61985796228583;43.22715591293864;75.86746677739372;126.66401909678451;248.99408083169345;118.84671148614362;106.86236772735052;17.869122487262562;30.79274699236304;50.48856353951898;99.40498672159447
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;anterior;1;0;1;27.12002298093783;290.1616828583344;257.079013498603;66.02075970626436;71.12674055106551;118.99969099948474;245.88741562627936;116.10565954572502;102.15719591194537;26.812208257651104;29.023081321448643;47.545899973869076;98.39457310374524
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;central;2;1;0;27.59141161150227;295.7559279579956;253.2741303814835;46.95036678884566;100.80325839694173;133.2119960742976;242.14754762434214;118.26906773446859;100.6489142154012;19.46137127927203;39.94073359916601;53.06676477747868;96.86080616213049
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;lateral;3;-1;0;27.026034663456883;292.18643122535866;273.49023703260985;40.75544335573247;62.394043422461415;115.70101998933755;249.97165126500275;116.26616576791146;108.08422186790462;16.677967482543327;25.973467909941313;45.9539266496625;99.46756976954852
4;halton_1;1;0.13852396607398987;0.4170370101928711;1.2831250429153442;1.2670326232910156;1.0792399644851685;posterior;4;0;-1;27.504864680234032;304.97015021939035;275.6394820466597;48.67984798269332;77.62149373804054;132.90706295914367;253.26845506982153;121.2166195931245;108.90791255175968;19.41884287663379;31.331394135574087;52.71456839291913;100.65972299694661
